"Date","Price","Open","High","Low","Change %"
"Jul 08, 2010","147.555","147.350","147.555","146.790","0.04%"
"Jul 07, 2010","147.500","147.400","147.530","147.150","0.12%"
"Jul 06, 2010","147.325","147.300","147.325","147.300","0.00%"
"Jul 05, 2010","147.325","147.300","147.325","147.300","0.00%"
"Jul 02, 2010","147.325","147.400","147.495","147.250","-0.13%"
"Jul 01, 2010","147.515","147.300","147.515","147.250","0.10%"
"Jun 30, 2010","147.370","147.550","147.580","147.330","-0.10%"
"Jun 29, 2010","147.515","147.350","147.525","147.350","-0.02%"
"Jun 28, 2010","147.540","147.350","147.570","147.000","0.07%"
"Jun 25, 2010","147.430","147.140","147.450","147.140","0.15%"
"Jun 24, 2010","147.205","147.150","147.245","147.150","-0.01%"
"Jun 23, 2010","147.215","147.000","147.215","147.000","0.12%"
"Jun 22, 2010","147.040","146.860","147.080","146.800","0.11%"
"Jun 21, 2010","146.875","147.000","147.025","146.850","-0.10%"
"Jun 18, 2010","147.015","147.060","147.085","146.050","-0.04%"
"Jun 17, 2010","147.080","147.000","147.110","146.950","-0.00%"
"Jun 16, 2010","147.085","147.210","147.235","147.000","-0.11%"
"Jun 15, 2010","147.250","147.250","147.300","147.180","0.01%"
"Jun 14, 2010","147.240","147.000","147.280","146.950","0.10%"
"Jun 11, 2010","147.095","147.070","147.135","147.000","0.00%"
"Jun 10, 2010","147.095","147.150","147.185","146.750","-0.05%"
"Jun 09, 2010","147.165","147.200","147.275","147.130","-0.04%"
"Jun 08, 2010","147.220","147.100","147.240","147.000","0.04%"
"Jun 07, 2010","147.160","146.750","147.160","146.750","0.21%"
"Jun 04, 2010","146.850","146.700","146.850","146.700","0.09%"
"Jun 03, 2010","146.715","146.670","146.925","146.570","-0.09%"
"Jun 02, 2010","146.840","146.900","146.940","146.750","-0.08%"
"Jun 01, 2010","146.960","146.800","146.960","146.780","0.16%"
"May 31, 2010","146.730","146.540","146.740","146.540","0.12%"
"May 28, 2010","146.555","146.510","146.555","146.450","-0.20%"
"May 27, 2010","146.850","146.630","146.850","146.570","-0.01%"
"May 26, 2010","146.860","146.850","146.900","146.800","-0.04%"
"May 25, 2010","146.920","146.670","146.920","146.550","0.24%"
"May 24, 2010","146.565","146.650","146.895","146.350","-0.24%"
"May 21, 2010","146.920","146.800","147.050","146.480","0.26%"
"May 20, 2010","146.545","146.630","146.655","146.450","-0.07%"
"May 19, 2010","146.650","146.640","146.690","146.470","0.10%"
"May 18, 2010","146.510","146.710","146.800","146.400","-0.17%"
"May 17, 2010","146.760","146.670","146.800","146.650","0.21%"
"May 14, 2010","146.450","146.480","146.530","146.380","-0.05%"
"May 13, 2010","146.525","146.450","146.675","146.400","0.02%"
"May 12, 2010","146.500","146.680","146.820","146.450","-0.14%"
"May 11, 2010","146.710","146.950","146.990","146.550","-0.23%"
"May 10, 2010","147.045","147.020","147.045","147.020","0.00%"
"May 07, 2010","147.045","146.950","147.105","146.950","0.05%"
"May 06, 2010","146.975","146.750","146.975","146.750","0.15%"
"May 05, 2010","146.760","146.520","146.770","146.500","0.14%"
"May 04, 2010","146.560","146.920","146.960","146.200","0.08%"
"May 03, 2010","146.440","146.390","146.440","146.390","0.00%"
"Apr 30, 2010","146.440","146.500","146.550","146.380","-0.14%"
"Apr 29, 2010","146.645","146.680","146.785","146.560","-0.07%"
"Apr 28, 2010","146.750","146.510","146.750","146.500","0.23%"
"Apr 27, 2010","146.420","146.390","146.440","146.370","-0.02%"
"Apr 26, 2010","146.450","146.550","146.960","146.410","-0.01%"
"Apr 23, 2010","146.470","146.520","146.570","146.400","-0.10%"
"Apr 22, 2010","146.620","146.550","146.650","146.550","-0.02%"
"Apr 21, 2010","146.650","146.400","146.650","146.400","0.05%"
"Apr 20, 2010","146.570","146.600","146.690","146.500","-0.07%"
"Apr 19, 2010","146.670","146.460","146.680","146.460","0.11%"
"Apr 16, 2010","146.510","146.470","146.520","146.450","-0.06%"
"Apr 15, 2010","146.600","146.500","146.620","146.500","-0.03%"
"Apr 14, 2010","146.645","146.670","146.695","146.550","-0.03%"
"Apr 13, 2010","146.695","146.710","146.735","146.610","-0.02%"
"Apr 12, 2010","146.730","146.740","146.780","146.690","-0.05%"
"Apr 09, 2010","146.800","146.770","146.820","146.730","-0.02%"
"Apr 08, 2010","146.835","146.950","147.005","146.750","-0.04%"
"Apr 07, 2010","146.900","146.900","146.930","146.840","-0.06%"
"Apr 06, 2010","146.985","146.820","147.015","146.780","0.08%"
"Apr 05, 2010","146.870","146.960","147.000","146.810","-0.09%"
"Apr 02, 2010","147.005","147.060","147.115","146.920","-0.08%"
"Apr 01, 2010","147.120","146.980","148.000","146.980","0.05%"
"Mar 31, 2010","147.040","146.960","147.040","146.900","0.03%"
"Mar 30, 2010","146.990","146.920","147.140","146.900","-0.02%"
"Mar 29, 2010","147.020","146.920","147.090","146.900","0.04%"
"Mar 26, 2010","146.960","146.830","146.970","146.810","0.00%"
"Mar 25, 2010","146.955","146.860","146.955","146.850","-0.02%"
"Mar 24, 2010","146.990","146.950","146.990","146.950","0.00%"
"Mar 23, 2010","146.990","146.950","146.990","146.950","0.00%"
"Mar 22, 2010","146.990","146.950","146.990","146.950","0.00%"
"Mar 19, 2010","146.990","147.030","147.070","146.900","-0.04%"
"Mar 18, 2010","147.045","147.050","147.115","146.960","0.02%"
"Mar 17, 2010","147.010","147.030","147.070","146.950","-0.04%"
"Mar 16, 2010","147.070","147.000","147.070","147.000","-0.02%"
"Mar 15, 2010","147.095","147.050","147.095","147.050","0.01%"
"Mar 12, 2010","147.085","147.050","147.115","147.050","-0.01%"
"Mar 11, 2010","147.105","147.220","147.275","147.050","-0.11%"
"Mar 10, 2010","147.265","147.290","147.315","147.220","-0.02%"
"Mar 09, 2010","147.295","147.300","147.335","147.160","0.01%"
"Mar 08, 2010","147.275","147.250","147.275","147.250","0.00%"
"Mar 05, 2010","147.275","147.350","147.375","147.140","0.00%"
"Mar 04, 2010","147.275","147.360","147.385","147.200","-0.07%"
"Mar 03, 2010","147.375","147.420","147.445","147.300","-0.06%"
"Mar 02, 2010","147.460","147.300","147.460","147.270","0.14%"
"Mar 01, 2010","147.260","147.310","147.350","147.200","-0.04%"
"Feb 26, 2010","147.325","147.400","147.445","147.280","-0.09%"
"Feb 25, 2010","147.465","147.350","147.475","147.220","0.12%"
"Feb 24, 2010","147.290","147.460","147.500","147.250","-0.09%"
"Feb 23, 2010","147.430","147.600","147.650","147.380","-0.13%"
"Feb 22, 2010","147.620","147.650","147.690","147.580","-0.10%"
"Feb 19, 2010","147.775","147.710","147.795","147.700","0.00%"
"Feb 18, 2010","147.775","147.750","147.845","147.700","-0.04%"
"Feb 17, 2010","147.840","148.040","148.080","147.780","-0.21%"
"Feb 16, 2010","148.150","148.070","148.180","148.040","0.03%"
"Feb 15, 2010","148.110","148.010","148.130","147.900","0.05%"
"Feb 12, 2010","148.040","147.880","148.040","147.800","0.10%"
"Feb 11, 2010","147.885","148.160","148.185","147.820","-0.23%"
"Feb 10, 2010","148.220","148.100","148.230","148.100","0.02%"
"Feb 09, 2010","148.185","148.100","148.185","147.070","0.08%"
"Feb 08, 2010","148.070","147.880","148.070","147.870","0.10%"
"Feb 05, 2010","147.915","147.700","147.915","147.700","0.06%"
"Feb 04, 2010","147.825","147.900","147.925","147.800","-0.03%"
"Feb 03, 2010","147.875","147.910","147.975","147.800","-0.04%"
"Feb 02, 2010","147.930","148.030","148.080","147.870","-0.06%"
"Feb 01, 2010","148.015","147.980","148.015","147.880","-0.01%"
"Jan 29, 2010","148.030","148.200","148.230","147.900","-0.12%"
"Jan 28, 2010","148.205","148.130","148.205","148.130","0.04%"
"Jan 27, 2010","148.140","148.020","148.160","148.000","0.07%"
"Jan 26, 2010","148.035","147.960","148.045","147.940","-0.06%"
"Jan 25, 2010","148.125","147.930","148.125","147.930","0.17%"
"Jan 22, 2010","147.875","147.840","148.845","147.820","0.00%"
"Jan 21, 2010","147.870","147.930","147.950","147.850","-0.06%"
"Jan 20, 2010","147.965","147.900","147.965","147.900","-0.01%"
"Jan 19, 2010","147.975","147.980","148.005","147.890","-0.02%"
"Jan 18, 2010","148.010","148.060","148.100","147.950","-0.03%"
"Jan 15, 2010","148.050","148.020","148.070","147.980","-0.02%"
"Jan 14, 2010","148.080","148.050","148.610","148.010","0.01%"
"Jan 13, 2010","148.060","148.080","148.100","148.030","-0.03%"
"Jan 12, 2010","148.105","148.100","148.125","148.050","-0.01%"
"Jan 11, 2010","148.115","148.130","148.165","148.080","-0.06%"
"Jan 08, 2010","148.205","148.180","148.205","148.180","0.00%"
"Jan 07, 2010","148.205","148.180","148.205","148.180","0.00%"
"Jan 06, 2010","148.205","148.190","148.215","148.140","-0.03%"
"Jan 05, 2010","148.250","148.460","148.510","148.200","-0.18%"
"Jan 04, 2010","148.520","148.470","148.520","148.470","0.00%"
"Jan 01, 2010","148.520","148.470","148.520","148.470","0.00%"
"Dec 31, 2009","148.520","148.340","148.540","148.340","0.08%"
"Dec 30, 2009","148.400","148.290","148.400","148.270","0.06%"
"Dec 29, 2009","148.315","148.440","148.465","148.290","-0.12%"
"Dec 28, 2009","148.500","148.370","148.510","148.370","0.00%"
"Dec 25, 2009","148.495","148.360","148.495","148.230","0.14%"
"Dec 24, 2009","148.290","148.330","148.440","148.270","-0.15%"
"Dec 23, 2009","148.510","148.400","148.510","148.400","0.05%"
"Dec 22, 2009","148.430","148.500","148.590","148.370","-0.08%"
"Dec 21, 2009","148.545","148.590","148.645","148.510","-0.14%"
"Dec 18, 2009","148.750","148.600","148.750","148.600","0.00%"
"Dec 17, 2009","148.750","148.600","148.750","148.600","-0.07%"
"Dec 16, 2009","148.850","148.600","148.850","148.600","0.13%"
"Dec 15, 2009","148.655","148.720","148.795","148.630","-0.10%"
"Dec 14, 2009","148.810","148.960","149.050","148.730","-0.12%"
"Dec 11, 2009","148.985","149.240","149.305","148.950","-0.14%"
"Dec 10, 2009","149.195","148.950","149.195","148.950","0.14%"
"Dec 09, 2009","148.980","149.050","149.120","148.900","-0.04%"
"Dec 08, 2009","149.040","148.940","149.060","148.940","0.03%"
"Dec 07, 2009","149.000","148.850","150.050","148.850","0.08%"
"Dec 04, 2009","148.875","148.820","148.875","148.690","0.02%"
"Dec 03, 2009","148.850","148.760","148.880","148.680","0.08%"
"Dec 02, 2009","148.730","148.610","148.760","148.610","0.06%"
"Dec 01, 2009","148.640","148.700","148.750","148.590","-0.03%"
"Nov 30, 2009","148.685","148.830","148.865","148.610","-0.04%"
"Nov 27, 2009","148.740","148.690","148.740","148.690","0.00%"
"Nov 26, 2009","148.740","148.750","148.800","148.650","-0.10%"
"Nov 25, 2009","148.890","148.850","148.950","148.780","-0.02%"
"Nov 24, 2009","148.915","148.740","148.925","148.680","0.09%"
"Nov 23, 2009","148.780","148.790","148.820","148.710","-0.03%"
"Nov 20, 2009","148.820","148.910","148.930","148.800","-0.27%"
"Nov 19, 2009","149.230","148.930","149.250","148.850","0.14%"
"Nov 18, 2009","149.015","149.110","149.995","148.970","-0.11%"
"Nov 17, 2009","149.175","149.180","149.365","149.080","-0.12%"
"Nov 16, 2009","149.355","149.490","149.515","149.300","-0.30%"
"Nov 13, 2009","149.800","149.980","150.030","149.750","-0.16%"
"Nov 12, 2009","150.045","150.410","150.475","150.000","-0.32%"
"Nov 11, 2009","150.520","150.730","150.780","150.470","-0.14%"
"Nov 10, 2009","150.735","150.730","150.815","150.680","-0.09%"
"Nov 09, 2009","150.865","150.910","150.935","150.830","0.10%"
"Nov 06, 2009","150.720","150.790","150.840","150.670","-0.07%"
"Nov 05, 2009","150.830","150.750","150.840","150.750","0.02%"
"Nov 04, 2009","150.795","150.820","150.845","150.770","-0.03%"
"Nov 03, 2009","150.845","150.850","150.885","150.810","-0.03%"
"Nov 02, 2009","150.895","150.670","150.895","150.660","0.08%"
"Oct 30, 2009","150.770","150.700","150.810","150.010","-0.01%"
"Oct 29, 2009","150.785","150.720","150.785","150.700","0.03%"
"Oct 28, 2009","150.745","150.680","150.745","150.680","0.01%"
"Oct 27, 2009","150.735","150.640","150.745","150.640","0.03%"
"Oct 26, 2009","150.685","150.660","150.685","150.660","0.01%"
"Oct 23, 2009","150.675","150.590","150.695","150.570","0.00%"
"Oct 22, 2009","150.670","150.600","150.680","150.600","0.00%"
"Oct 21, 2009","150.670","150.740","150.770","150.650","-0.06%"
"Oct 20, 2009","150.760","150.770","150.790","150.740","-0.01%"
"Oct 19, 2009","150.780","150.720","150.780","150.690","0.02%"
"Oct 16, 2009","150.750","150.680","150.750","150.650","-0.02%"
"Oct 15, 2009","150.785","150.740","150.785","150.730","0.00%"
"Oct 14, 2009","150.785","150.740","150.785","150.710","0.01%"
"Oct 13, 2009","150.765","150.740","150.795","150.700","0.03%"
"Oct 12, 2009","150.725","150.630","150.735","150.630","-0.02%"
"Oct 09, 2009","150.750","150.750","150.760","150.650","-0.08%"
"Oct 08, 2009","150.870","150.870","150.920","150.800","-0.04%"
"Oct 07, 2009","150.935","150.930","150.965","150.850","0.00%"
"Oct 06, 2009","150.930","150.980","151.000","150.770","-0.02%"
"Oct 05, 2009","150.955","150.970","151.005","150.010","-0.03%"
"Oct 02, 2009","151.005","150.970","151.025","150.950","0.03%"
"Oct 01, 2009","150.955","150.960","150.985","150.930","0.01%"
"Sep 30, 2009","150.940","150.900","150.980","150.900","-0.04%"
"Sep 29, 2009","150.995","150.940","150.995","150.940","0.01%"
"Sep 28, 2009","150.985","150.940","150.985","150.940","0.01%"
"Sep 25, 2009","150.970","150.950","151.020","150.900","0.00%"
"Sep 24, 2009","150.965","150.880","150.965","150.880","0.03%"
"Sep 23, 2009","150.925","150.900","150.935","150.830","0.01%"
"Sep 22, 2009","150.905","150.880","150.925","150.870","0.01%"
"Sep 21, 2009","150.885","150.800","150.915","150.800","-0.00%"
"Sep 18, 2009","150.890","150.920","150.970","150.820","-0.02%"
"Sep 17, 2009","150.915","150.900","150.945","150.880","0.02%"
"Sep 16, 2009","150.885","150.940","150.955","150.870","-0.04%"
"Sep 15, 2009","150.945","150.950","150.985","150.870","-0.01%"
"Sep 14, 2009","150.955","150.890","150.975","150.830","0.02%"
"Sep 11, 2009","150.920","150.850","150.940","150.850","0.04%"
"Sep 10, 2009","150.855","150.850","150.885","150.810","-0.01%"
"Sep 09, 2009","150.865","150.800","150.875","150.770","-0.02%"
"Sep 08, 2009","150.895","150.750","150.905","150.750","0.06%"
"Sep 07, 2009","150.810","150.770","150.860","150.730","-0.01%"
"Sep 04, 2009","150.820","150.750","150.900","150.720","-0.00%"
"Sep 03, 2009","150.825","150.760","150.825","150.710","0.05%"
"Sep 02, 2009","150.745","150.690","150.745","150.650","-0.02%"
"Sep 01, 2009","150.775","150.800","150.835","150.690","-0.04%"
"Aug 31, 2009","150.830","150.780","150.830","150.780","0.00%"
"Aug 28, 2009","150.830","150.750","150.850","150.750","0.03%"
"Aug 27, 2009","150.785","150.750","150.795","150.720","0.01%"
"Aug 26, 2009","150.765","150.670","150.775","150.670","0.06%"
"Aug 25, 2009","150.680","150.670","150.790","150.620","-0.04%"
"Aug 24, 2009","150.745","150.800","150.815","150.700","-0.03%"
"Aug 21, 2009","150.785","150.840","150.865","150.750","-0.01%"
"Aug 20, 2009","150.800","150.840","150.870","150.750","-0.06%"
"Aug 19, 2009","150.885","150.850","150.915","150.750","0.03%"
"Aug 18, 2009","150.845","150.780","150.855","150.780","0.01%"
"Aug 17, 2009","150.835","150.750","150.835","150.750","0.02%"
"Aug 14, 2009","150.805","150.790","150.825","150.700","0.00%"
"Aug 13, 2009","150.800","150.770","150.820","150.750","-0.01%"
"Aug 12, 2009","150.810","150.710","150.820","150.710","0.03%"
"Aug 11, 2009","150.770","150.730","150.770","150.650","0.01%"
"Aug 10, 2009","150.755","150.700","150.795","150.700","-0.01%"
"Aug 07, 2009","150.765","150.780","150.815","150.600","-0.03%"
"Aug 06, 2009","150.810","150.780","150.840","150.760","0.01%"
"Aug 05, 2009","150.795","150.840","150.875","150.700","-0.04%"
"Aug 04, 2009","150.855","150.770","150.855","150.700","0.03%"
"Aug 03, 2009","150.805","150.640","150.825","150.640","0.03%"
"Jul 31, 2009","150.755","150.780","150.825","150.680","-0.01%"
"Jul 30, 2009","150.775","150.740","150.775","150.650","-0.00%"
"Jul 29, 2009","150.780","150.730","150.780","150.630","0.02%"
"Jul 28, 2009","150.750","150.780","150.830","150.670","-0.06%"
"Jul 27, 2009","150.840","150.750","150.840","150.750","0.03%"
"Jul 24, 2009","150.800","150.610","150.880","150.610","0.11%"
"Jul 23, 2009","150.630","150.720","150.780","150.550","-0.07%"
"Jul 22, 2009","150.735","150.740","150.795","150.700","-0.10%"
"Jul 21, 2009","150.885","150.840","150.895","150.750","-0.03%"
"Jul 20, 2009","150.930","150.760","150.930","150.700","0.07%"
"Jul 17, 2009","150.825","150.740","150.835","150.660","0.02%"
"Jul 16, 2009","150.800","150.620","150.820","150.620","0.02%"
"Jul 15, 2009","150.775","150.800","150.825","150.700","0.00%"
"Jul 14, 2009","150.770","150.630","150.790","150.610","0.15%"
"Jul 13, 2009","150.550","150.400","150.600","150.340","-0.01%"
"Jul 10, 2009","150.560","150.650","150.680","150.500","-0.07%"
"Jul 09, 2009","150.665","150.550","150.665","150.500","0.08%"
"Jul 08, 2009","150.550","150.630","150.700","150.500","0.00%"
"Jul 07, 2009","150.545","150.380","150.555","150.290","0.09%"
"Jul 06, 2009","150.415","150.390","150.415","150.390","0.00%"
"Jul 03, 2009","150.415","150.270","150.445","150.200","0.07%"
"Jul 02, 2009","150.315","150.300","150.345","150.200","-0.05%"
"Jul 01, 2009","150.385","150.350","150.415","150.280","-0.03%"
"Jun 30, 2009","150.430","150.370","150.560","150.370","-0.05%"
"Jun 29, 2009","150.510","150.350","150.550","150.280","0.04%"
"Jun 26, 2009","150.445","150.400","150.445","150.360","0.03%"
"Jun 25, 2009","150.400","150.420","150.550","150.340","-0.05%"
"Jun 24, 2009","150.475","150.470","150.575","150.410","-0.05%"
"Jun 23, 2009","150.550","150.420","150.560","150.400","0.02%"
"Jun 22, 2009","150.515","150.300","150.535","150.300","0.14%"
"Jun 19, 2009","150.305","150.250","150.325","150.250","0.01%"
"Jun 18, 2009","150.285","150.200","150.345","150.200","-0.02%"
"Jun 17, 2009","150.310","150.260","150.350","150.180","0.01%"
"Jun 16, 2009","150.295","150.190","150.365","150.150","-0.00%"
"Jun 15, 2009","150.300","150.180","150.300","150.100","0.02%"
"Jun 12, 2009","150.270","150.400","150.470","150.220","-0.09%"
"Jun 11, 2009","150.405","150.390","150.525","150.350","0.02%"
"Jun 10, 2009","150.380","150.190","150.430","150.110","0.01%"
"Jun 09, 2009","150.360","150.380","150.420","149.300","-0.02%"
"Jun 08, 2009","150.390","150.250","150.470","150.220","0.04%"
"Jun 05, 2009","150.335","150.340","150.365","150.230","0.06%"
"Jun 04, 2009","150.245","150.270","150.305","150.230","0.02%"
"Jun 03, 2009","150.215","150.360","150.385","150.150","-0.16%"
"Jun 02, 2009","150.450","150.250","150.450","150.180","0.14%"
"Jun 01, 2009","150.245","150.450","150.495","150.150","-0.18%"
"May 29, 2009","150.515","150.540","150.575","150.380","0.09%"
"May 28, 2009","150.380","150.300","150.600","150.300","0.03%"
"May 27, 2009","150.330","150.200","150.430","150.050","0.21%"
"May 26, 2009","150.020","149.930","150.050","149.800","0.04%"
"May 25, 2009","149.965","150.270","150.315","149.800","-0.17%"
"May 22, 2009","150.225","150.250","150.725","150.000","-0.09%"
"May 21, 2009","150.365","150.580","150.605","150.300","-0.10%"
"May 20, 2009","150.515","150.440","150.665","150.420","0.06%"
"May 19, 2009","150.425","150.340","150.485","149.950","0.05%"
"May 18, 2009","150.350","150.240","150.350","150.240","0.06%"
"May 15, 2009","150.265","150.130","150.295","150.040","0.00%"
"May 14, 2009","150.260","150.020","150.260","149.750","0.15%"
"May 13, 2009","150.030","150.080","150.980","149.880","-0.13%"
"May 12, 2009","150.220","150.400","150.440","150.130","-0.23%"
"May 11, 2009","150.560","150.500","150.560","150.500","0.00%"
"May 08, 2009","150.560","150.490","150.560","150.450","0.05%"
"May 07, 2009","150.480","150.580","150.630","150.400","-0.06%"
"May 06, 2009","150.575","150.630","150.655","150.500","-0.02%"
"May 05, 2009","150.605","150.610","150.705","150.550","-0.01%"
"May 04, 2009","150.620","150.640","150.730","150.570","-0.07%"
"May 01, 2009","150.720","150.670","150.720","150.670","0.00%"
"Apr 30, 2009","150.720","150.400","150.860","150.400","0.01%"
"Apr 29, 2009","150.705","150.660","150.775","150.650","0.02%"
"Apr 28, 2009","150.670","150.620","150.840","150.580","0.02%"
"Apr 27, 2009","150.635","150.680","150.745","150.600","-0.01%"
"Apr 24, 2009","150.655","150.560","150.765","150.450","0.06%"
"Apr 23, 2009","150.560","150.700","150.760","150.380","-0.21%"
"Apr 22, 2009","150.870","150.700","150.870","150.660","0.11%"
"Apr 21, 2009","150.700","150.450","150.780","150.050","0.20%"
"Apr 20, 2009","150.400","150.380","150.510","150.350","0.07%"
"Apr 17, 2009","150.300","151.130","151.180","150.100","0.07%"
"Apr 16, 2009","150.200","150.050","150.210","150.050","-0.01%"
"Apr 15, 2009","150.210","150.350","151.150","150.150","-0.20%"
"Apr 14, 2009","150.505","150.680","150.785","150.400","-0.16%"
"Apr 13, 2009","150.750","150.780","151.020","150.600","-0.13%"
"Apr 10, 2009","150.950","151.130","151.180","150.700","0.04%"
"Apr 09, 2009","150.885","150.700","150.885","150.630","-0.05%"
"Apr 08, 2009","150.965","150.950","151.055","150.880","-0.06%"
"Apr 07, 2009","151.055","151.140","151.195","150.980","-0.06%"
"Apr 06, 2009","151.150","150.980","151.180","150.980","0.10%"
"Apr 03, 2009","151.000","150.950","151.050","150.910","-0.06%"
"Apr 02, 2009","151.085","151.030","151.125","150.950","0.00%"
"Apr 01, 2009","151.085","150.860","151.145","150.750","0.12%"
"Mar 31, 2009","150.905","151.000","151.025","150.820","-0.32%"
"Mar 30, 2009","151.395","151.330","151.485","151.330","-0.14%"
"Mar 27, 2009","151.605","151.380","151.675","150.500","0.13%"
"Mar 26, 2009","151.405","151.250","151.405","151.250","0.07%"
"Mar 25, 2009","151.305","151.310","151.395","151.250","-0.12%"
"Mar 24, 2009","151.480","150.200","151.530","150.200","0.14%"
"Mar 23, 2009","151.275","151.250","151.275","151.250","0.00%"
"Mar 20, 2009","151.275","151.050","151.285","150.200","0.11%"
"Mar 19, 2009","151.105","150.750","151.185","150.620","0.48%"
"Mar 18, 2009","150.385","150.480","150.575","150.200","-0.08%"
"Mar 17, 2009","150.500","150.350","150.560","150.340","0.10%"
"Mar 16, 2009","150.350","150.520","150.570","150.270","0.07%"
"Mar 13, 2009","150.250","150.320","150.560","150.130","-0.13%"
"Mar 12, 2009","150.450","150.520","150.570","150.370","0.00%"
"Mar 11, 2009","150.450","150.470","150.580","150.400","-0.05%"
"Mar 10, 2009","150.530","150.510","150.600","150.460","-0.05%"
"Mar 09, 2009","150.610","150.560","150.610","150.560","0.00%"
"Mar 06, 2009","150.610","150.450","150.610","150.450","0.14%"
"Mar 05, 2009","150.400","150.400","150.560","150.250","-0.03%"
"Mar 04, 2009","150.440","150.350","150.580","150.350","-0.04%"
"Mar 03, 2009","150.500","150.450","150.660","150.020","-0.04%"
"Mar 02, 2009","150.560","150.580","150.690","150.500","0.01%"
"Feb 27, 2009","150.550","150.500","150.670","150.400","0.07%"
"Feb 26, 2009","150.450","150.150","150.540","150.150","0.07%"
"Feb 25, 2009","150.350","150.060","150.350","149.850","0.25%"
"Feb 24, 2009","149.980","150.000","150.450","149.800","-0.24%"
"Feb 23, 2009","150.335","150.000","150.335","149.900","0.34%"
"Feb 20, 2009","149.830","149.250","149.950","149.080","0.50%"
"Feb 19, 2009","149.080","148.900","149.250","148.080","-0.30%"
"Feb 18, 2009","149.525","149.430","149.585","149.230","0.10%"
"Feb 17, 2009","149.375","149.460","149.535","149.050","-0.04%"
"Feb 16, 2009","149.440","149.350","149.450","148.960","0.24%"
"Feb 13, 2009","149.085","148.300","149.165","148.300","0.33%"
"Feb 12, 2009","148.595","147.250","148.705","147.250","0.27%"
"Feb 11, 2009","148.200","148.030","148.370","147.950","0.03%"
"Feb 10, 2009","148.160","148.230","148.350","148.050","-0.18%"
"Feb 09, 2009","148.425","148.480","148.625","148.020","-0.26%"
"Feb 06, 2009","148.805","149.700","150.305","147.130","-0.88%"
"Feb 05, 2009","150.120","149.730","150.300","149.000","-0.01%"
"Feb 04, 2009","150.130","123.020","150.150","123.000","21.59%"
"Feb 03, 2009","123.475","122.120","124.005","122.060","1.11%"
"Feb 02, 2009","122.125","121.980","122.255","121.960","0.21%"
"Jan 30, 2009","121.865","121.350","122.125","121.340","0.46%"
"Jan 29, 2009","121.305","121.680","121.795","121.290","-0.34%"
"Jan 28, 2009","121.715","121.700","121.935","121.630","0.00%"
"Jan 27, 2009","121.715","121.720","121.875","121.700","0.01%"
"Jan 26, 2009","121.705","121.820","121.965","121.600","0.16%"
"Jan 23, 2009","121.505","121.520","122.335","121.370","0.07%"
"Jan 22, 2009","121.425","121.360","121.585","121.340","0.00%"
"Jan 21, 2009","121.425","121.340","121.515","121.290","0.02%"
"Jan 20, 2009","121.405","121.280","121.535","120.320","0.06%"
"Jan 19, 2009","121.330","121.400","121.520","121.260","-0.04%"
"Jan 16, 2009","121.375","121.290","121.635","121.280","-0.08%"
"Jan 15, 2009","121.470","121.320","121.620","121.300","0.14%"
"Jan 14, 2009","121.295","121.170","121.365","121.150","0.10%"
"Jan 13, 2009","121.170","121.070","121.220","121.070","0.04%"
"Jan 12, 2009","121.125","121.020","121.185","121.000","0.09%"
"Jan 09, 2009","121.020","121.020","121.150","121.000","0.01%"
"Jan 08, 2009","121.010","120.880","121.170","120.000","0.01%"
"Jan 07, 2009","120.995","120.970","120.995","120.970","0.00%"
"Jan 06, 2009","120.995","121.020","121.045","120.940","0.01%"
"Jan 05, 2009","120.985","120.850","121.095","120.850","-0.12%"
"Jan 02, 2009","121.125","120.940","121.125","120.940","0.00%"
"Jan 01, 2009","121.125","120.940","121.125","120.940","0.00%"
